icd,cc,version,year
D61818,47,10,2017
D6182,46,10,2017
D6189,46,10,2017
D619,46,10,2017
D640,48,10,2017
D641,48,10,2017
D642,48,10,2017
D643,48,10,2017
D65,48,10,2017
D66,46,10,2017
D67,46,10,2017
D680,48,10,2017
D681,48,10,2017
D682,48,10,2017
D68311,48,10,2017
D68312,48,10,2017
D68318,48,10,2017
D6832,48,10,2017
D684,48,10,2017
D6851,48,10,2017
D6852,48,10,2017
D6859,48,10,2017
D6861,48,10,2017
D6862,48,10,2017
D6869,48,10,2017
D688,48,10,2017
D689,48,10,2017
D690,48,10,2017
D691,48,10,2017
D692,48,10,2017
D693,48,10,2017
D6941,48,10,2017
D6942,48,10,2017
D6949,48,10,2017
D696,48,10,2017
D698,48,10,2017
D699,48,10,2017
D700,47,10,2017
D701,47,10,2017
D702,47,10,2017
D703,47,10,2017
D704,47,10,2017
D708,47,10,2017
D709,47,10,2017
D71,47,10,2017
D720,47,10,2017
D7581,46,10,2017
D7582,48,10,2017
D761,47,10,2017
D762,47,10,2017
D763,47,10,2017
D800,47,10,2017
D801,47,10,2017
D802,47,10,2017
D803,47,10,2017
D804,47,10,2017
D805,47,10,2017
D806,47,10,2017
D807,47,10,2017
D808,47,10,2017
D809,47,10,2017
D810,47,10,2017
D811,47,10,2017
D812,47,10,2017
D813,47,10,2017
D814,47,10,2017
D815,47,10,2017
D816,47,10,2017
D817,47,10,2017
D8189,47,10,2017
D819,47,10,2017
D820,47,10,2017
D821,47,10,2017
D822,47,10,2017
D823,47,10,2017
D824,47,10,2017
D828,47,10,2017
D829,47,10,2017
D830,47,10,2017
D831,47,10,2017
D832,47,10,2017
D838,47,10,2017
D839,47,10,2017
D840,47,10,2017
D841,23,10,2017
D848,47,10,2017
D849,47,10,2017
D860,112,10,2017
D862,112,10,2017
D8682,75,10,2017
D891,23,10,2017
D893,47,10,2017
D8940,47,10,2017
D8941,47,10,2017
D8942,47,10,2017
D8943,47,10,2017
D8949,47,10,2017
D89810,47,10,2017
D89811,47,10,2017
D89812,47,10,2017
D89813,47,10,2017
D8982,47,10,2017
D8989,47,10,2017
D899,47,10,2017
E035,23,10,2017
E0800,17,10,2017
E0801,17,10,2017
E0810,17,10,2017
E0811,17,10,2017
E0821,18,10,2017
E0822,18,10,2017
E0829,18,10,2017
E08311,18,10,2017
E08319,18,10,2017
E08321,18,10,2017
E083211,18,10,2017
E083212,18,10,2017
E083213,18,10,2017
E083219,18,10,2017
E08329,18,10,2017
E083291,18,10,2017
E083292,18,10,2017
E083293,18,10,2017
E083299,18,10,2017
E08331,18,10,2017
E083311,18,10,2017
E083312,18,10,2017
E083313,18,10,2017
E083319,18,10,2017
E08339,18,10,2017
E083391,18,10,2017
E083392,18,10,2017
E083393,18,10,2017
E083399,18,10,2017
E08341,18,10,2017
E083411,18,10,2017
E083412,18,10,2017
E083413,18,10,2017
E083419,18,10,2017
E08349,18,10,2017
E083491,18,10,2017
E083492,18,10,2017
E083493,18,10,2017
E083499,18,10,2017
E08351,18,10,2017
E08351,122,10,2017
E083511,18,10,2017
E083511,122,10,2017
E083512,18,10,2017
E083512,122,10,2017
E083513,18,10,2017
E083513,122,10,2017
E083519,18,10,2017
E083519,122,10,2017
E083521,18,10,2017
E083521,122,10,2017
E083522,18,10,2017
E083522,122,10,2017
E083523,18,10,2017
E083523,122,10,2017
E083529,18,10,2017
E083529,122,10,2017
E083531,18,10,2017
E083531,122,10,2017
E083532,18,10,2017
E083532,122,10,2017
E083533,18,10,2017
E083533,122,10,2017
E083539,18,10,2017
E083539,122,10,2017
E083541,18,10,2017
E083541,122,10,2017
E083542,18,10,2017
E083542,122,10,2017
E083543,18,10,2017
E083543,122,10,2017
E083549,18,10,2017
E083549,122,10,2017
E083551,18,10,2017
E083551,122,10,2017
E083552,18,10,2017
E083552,122,10,2017
E083553,18,10,2017
E083553,122,10,2017
E083559,18,10,2017
E083559,122,10,2017
E08359,18,10,2017
E08359,122,10,2017
E083591,18,10,2017
E083591,122,10,2017
E083592,18,10,2017
E083592,122,10,2017
E083593,18,10,2017
E083593,122,10,2017
E083599,18,10,2017
E083599,122,10,2017
E0836,18,10,2017
E0837X1,18,10,2017
E0837X2,18,10,2017
E0837X3,18,10,2017
E0837X9,18,10,2017
E0839,18,10,2017
E0840,18,10,2017
E0841,18,10,2017
E0842,18,10,2017
E0843,18,10,2017
E0844,18,10,2017
E0849,18,10,2017
E0851,18,10,2017
E0851,108,10,2017
E0852,18,10,2017
E0852,106,10,2017
E0852,108,10,2017
E0859,18,10,2017
E08610,18,10,2017
E08618,18,10,2017
E08620,18,10,2017
E08621,18,10,2017
E08622,18,10,2017
E08628,18,10,2017
E08630,18,10,2017
E08638,18,10,2017
E08641,17,10,2017
E08649,18,10,2017
E0865,18,10,2017
E0869,18,10,2017
E088,18,10,2017
E089,19,10,2017
E0900,17,10,2017
E0901,17,10,2017
E0910,17,10,2017
E0911,17,10,2017
E0921,18,10,2017
E0922,18,10,2017
E0929,18,10,2017
E09311,18,10,2017
E09319,18,10,2017
E09321,18,10,2017
E093211,18,10,2017
E093212,18,10,2017
E093213,18,10,2017
E093219,18,10,2017
E09329,18,10,2017
E093291,18,10,2017
E093292,18,10,2017
E093293,18,10,2017
E093299,18,10,2017
E09331,18,10,2017
E093311,18,10,2017
E093312,18,10,2017
E093313,18,10,2017
E093319,18,10,2017
E09339,18,10,2017
E093391,18,10,2017
E093392,18,10,2017
E093393,18,10,2017
E093399,18,10,2017
E09341,18,10,2017
E093411,18,10,2017
E093412,18,10,2017
E093413,18,10,2017
E093419,18,10,2017
E09349,18,10,2017
E093491,18,10,2017
E093492,18,10,2017
E093493,18,10,2017
E093499,18,10,2017
E09351,18,10,2017
E09351,122,10,2017
E093511,18,10,2017
E093511,122,10,2017
E093512,18,10,2017
E093512,122,10,2017
E093513,18,10,2017
E093513,122,10,2017
E093519,18,10,2017
E093519,122,10,2017
E093521,18,10,2017
E093521,122,10,2017
E093522,18,10,2017
E093522,122,10,2017
E093523,18,10,2017
E093523,122,10,2017
E093529,18,10,2017
E093529,122,10,2017
E093531,18,10,2017
E093531,122,10,2017
E093532,18,10,2017
E093532,122,10,2017
E093533,18,10,2017
E093533,122,10,2017
E093539,18,10,2017
E093539,122,10,2017
E093541,18,10,2017
E093541,122,10,2017
E093542,18,10,2017
E093542,122,10,2017
E093543,18,10,2017
E093543,122,10,2017
E093549,18,10,2017
E093549,122,10,2017
E093551,18,10,2017
E093551,122,10,2017
E093552,18,10,2017
E093552,122,10,2017
E093553,18,10,2017
E093553,122,10,2017
E093559,18,10,2017
E093559,122,10,2017
E09359,18,10,2017
E09359,122,10,2017
E093591,18,10,2017
E093591,122,10,2017
E093592,18,10,2017
E093592,122,10,2017
E093593,18,10,2017
E093593,122,10,2017
E093599,18,10,2017
E093599,122,10,2017
E0936,18,10,2017
E0937X1,18,10,2017
E0937X2,18,10,2017
E0937X3,18,10,2017
E0937X9,18,10,2017
E0939,18,10,2017
E0940,18,10,2017
E0941,18,10,2017
E0942,18,10,2017
E0943,18,10,2017
E0944,18,10,2017
E0949,18,10,2017
E0951,18,10,2017
E0951,108,10,2017
E0952,18,10,2017
E0952,106,10,2017
E0952,108,10,2017
E0959,18,10,2017
E09610,18,10,2017
E09618,18,10,2017
E09620,18,10,2017
E09621,18,10,2017
E09622,18,10,2017
E09628,18,10,2017
E09630,18,10,2017
E09638,18,10,2017
E09641,17,10,2017
E09649,18,10,2017
E0965,18,10,2017
E0969,18,10,2017
E098,18,10,2017
E099,19,10,2017
E1010,17,10,2017
E1011,17,10,2017
E1021,18,10,2017
E1022,18,10,2017
E1029,18,10,2017
E10311,18,10,2017
E10319,18,10,2017
E10321,18,10,2017
E103211,18,10,2017
E103212,18,10,2017
E103213,18,10,2017
E103219,18,10,2017
E10329,18,10,2017
E103291,18,10,2017
E103292,18,10,2017
E103293,18,10,2017
E103299,18,10,2017
E10331,18,10,2017
E103311,18,10,2017
E103312,18,10,2017
E103313,18,10,2017
E103319,18,10,2017
E10339,18,10,2017
E103391,18,10,2017
E103392,18,10,2017
E103393,18,10,2017
E103399,18,10,2017
E10341,18,10,2017
E103411,18,10,2017
E103412,18,10,2017
E103413,18,10,2017
E103419,18,10,2017
E10349,18,10,2017
E103491,18,10,2017
E103492,18,10,2017
E103493,18,10,2017
E103499,18,10,2017
E10351,18,10,2017
E10351,122,10,2017
E103511,18,10,2017
E103511,122,10,2017
E103512,18,10,2017
E103512,122,10,2017
E103513,18,10,2017
E103513,122,10,2017
E103519,18,10,2017
E103519,122,10,2017
E103521,18,10,2017
E103521,122,10,2017
E103522,18,10,2017
E103522,122,10,2017
E103523,18,10,2017
E103523,122,10,2017
E103529,18,10,2017
E103529,122,10,2017
E103531,18,10,2017
E103531,122,10,2017
E103532,18,10,2017
E103532,122,10,2017
E103533,18,10,2017
E103533,122,10,2017
E103539,18,10,2017
E103539,122,10,2017
E103541,18,10,2017
E103541,122,10,2017
E103542,18,10,2017
E103542,122,10,2017
E103543,18,10,2017
E103543,122,10,2017
E103549,18,10,2017
E103549,122,10,2017
E103551,18,10,2017
E103551,122,10,2017
E103552,18,10,2017
E103552,122,10,2017
E103553,18,10,2017
E103553,122,10,2017
E103559,18,10,2017
E103559,122,10,2017
E10359,18,10,2017
E10359,122,10,2017
E103591,18,10,2017
E103591,122,10,2017
E103592,18,10,2017
E103592,122,10,2017
E103593,18,10,2017
E103593,122,10,2017
E103599,18,10,2017
E103599,122,10,2017
E1036,18,10,2017
E1037X1,18,10,2017
E1037X2,18,10,2017
E1037X3,18,10,2017
E1037X9,18,10,2017
E1039,18,10,2017
E1040,18,10,2017
E1041,18,10,2017
E1042,18,10,2017
E1043,18,10,2017
E1044,18,10,2017
E1049,18,10,2017
E1051,18,10,2017
E1051,108,10,2017
E1052,18,10,2017
E1052,106,10,2017
E1052,108,10,2017
E1059,18,10,2017
E10610,18,10,2017
E10618,18,10,2017
E10620,18,10,2017
E10621,18,10,2017
E10622,18,10,2017
E10628,18,10,2017
E10630,18,10,2017
E10638,18,10,2017
E10641,17,10,2017
E10649,18,10,2017
E1065,18,10,2017
E1069,18,10,2017
E108,18,10,2017
E109,19,10,2017
E1100,17,10,2017
E1101,17,10,2017
E1121,18,10,2017
E1122,18,10,2017
E1129,18,10,2017
E11311,18,10,2017
E11319,18,10,2017
E11321,18,10,2017
E113211,18,10,2017
E113212,18,10,2017
E113213,18,10,2017
E113219,18,10,2017
E11329,18,10,2017
E113291,18,10,2017
E113292,18,10,2017
E113293,18,10,2017
E113299,18,10,2017
E11331,18,10,2017
E113311,18,10,2017
E113312,18,10,2017
E113313,18,10,2017
E113319,18,10,2017
E11339,18,10,2017
E113391,18,10,2017
E113392,18,10,2017
E113393,18,10,2017
E113399,18,10,2017
E11341,18,10,2017
E113411,18,10,2017
E113412,18,10,2017
E113413,18,10,2017
E113419,18,10,2017
E11349,18,10,2017
E113491,18,10,2017
E113492,18,10,2017
E113493,18,10,2017
E113499,18,10,2017
E11351,18,10,2017
E11351,122,10,2017
E113511,18,10,2017
E113511,122,10,2017
E113512,18,10,2017
E113512,122,10,2017
E113513,18,10,2017
E113513,122,10,2017
E113519,18,10,2017
E113519,122,10,2017
E113521,18,10,2017
E113521,122,10,2017
E113522,18,10,2017
E113522,122,10,2017
E113523,18,10,2017
E113523,122,10,2017
E113529,18,10,2017
E113529,122,10,2017
E113531,18,10,2017
E113531,122,10,2017
E113532,18,10,2017
E113532,122,10,2017
E113533,18,10,2017
E113533,122,10,2017
E113539,18,10,2017
E113539,122,10,2017
E113541,18,10,2017
E113541,122,10,2017
E113542,18,10,2017
E113542,122,10,2017
E113543,18,10,2017
E113543,122,10,2017
E113549,18,10,2017
E113549,122,10,2017
E113551,18,10,2017
E113551,122,10,2017
E113552,18,10,2017
E113552,122,10,2017
E113553,18,10,2017
E113553,122,10,2017
E113559,18,10,2017
E113559,122,10,2017
E11359,18,10,2017
E11359,122,10,2017
E113591,18,10,2017
E113591,122,10,2017
E113592,18,10,2017
E113592,122,10,2017
E113593,18,10,2017
E113593,122,10,2017
E113599,18,10,2017
E113599,122,10,2017
E1136,18,10,2017
E1137X1,18,10,2017
E1137X2,18,10,2017
E1137X3,18,10,2017
E1137X9,18,10,2017
E1139,18,10,2017
E1140,18,10,2017
E1141,18,10,2017
E1142,18,10,2017
E1143,18,10,2017
E1144,18,10,2017
E1149,18,10,2017
E1151,18,10,2017
E1151,108,10,2017
E1152,18,10,2017
E1152,106,10,2017
E1152,108,10,2017
E1159,18,10,2017
E11610,18,10,2017
E11618,18,10,2017
E11620,18,10,2017
E11621,18,10,2017
E11622,18,10,2017
E11628,18,10,2017
E11630,18,10,2017
E11638,18,10,2017
E11641,17,10,2017
E11649,18,10,2017
E1165,18,10,2017
E1169,18,10,2017
E118,18,10,2017
E119,19,10,2017
E1300,17,10,2017
E1301,17,10,2017
E1310,17,10,2017
E1311,17,10,2017
E1321,18,10,2017
E1322,18,10,2017
E1329,18,10,2017
E13311,18,10,2017
E13319,18,10,2017
E13321,18,10,2017
E133211,18,10,2017
E133212,18,10,2017
E133213,18,10,2017
E133219,18,10,2017
E13329,18,10,2017
E133291,18,10,2017
E133292,18,10,2017
E133293,18,10,2017
E133299,18,10,2017
E13331,18,10,2017
E133311,18,10,2017
E133312,18,10,2017
E133313,18,10,2017
E133319,18,10,2017
E13339,18,10,2017
E133391,18,10,2017
E133392,18,10,2017
E133393,18,10,2017
E133399,18,10,2017
E13341,18,10,2017
E133411,18,10,2017
E133412,18,10,2017
E133413,18,10,2017
E133419,18,10,2017
E13349,18,10,2017
E133491,18,10,2017
E133492,18,10,2017
E133493,18,10,2017
E133499,18,10,2017
E13351,18,10,2017
E13351,122,10,2017
E133511,18,10,2017
E133511,122,10,2017
E133512,18,10,2017
E133512,122,10,2017
E133513,18,10,2017
E133513,122,10,2017
E133519,18,10,2017
E133519,122,10,2017
E133521,18,10,2017
E133521,122,10,2017
E133522,18,10,2017
E133522,122,10,2017
E133523,18,10,2017
E133523,122,10,2017
E133529,18,10,2017
E133529,122,10,2017
E133531,18,10,2017
E133531,122,10,2017
E133532,18,10,2017
E133532,122,10,2017
E133533,18,10,2017
E133533,122,10,2017
E133539,18,10,2017
E133539,122,10,2017
E133541,18,10,2017
E133541,122,10,2017
E133542,18,10,2017
E133542,122,10,2017
E133543,18,10,2017
E133543,122,10,2017
E133549,18,10,2017
E133549,122,10,2017
E133551,18,10,2017
E133551,122,10,2017
E133552,18,10,2017
E133552,122,10,2017
E133553,18,10,2017
E133553,122,10,2017
E133559,18,10,2017
E133559,122,10,2017
E13359,18,10,2017
E13359,122,10,2017
E133591,18,10,2017
E133591,122,10,2017
E133592,18,10,2017
E133592,122,10,2017
E133593,18,10,2017
E133593,122,10,2017
E133599,18,10,2017
E133599,122,10,2017
E1336,18,10,2017
E1337X1,18,10,2017
E1337X2,18,10,2017
E1337X3,18,10,2017
E1337X9,18,10,2017
E1339,18,10,2017
E1340,18,10,2017
E1341,18,10,2017
E1342,18,10,2017
E1343,18,10,2017
E1344,18,10,2017
E1349,18,10,2017
E1351,18,10,2017
E1351,108,10,2017
E1352,18,10,2017
E1352,106,10,2017
E1352,108,10,2017
E1359,18,10,2017
E13610,18,10,2017
E13618,18,10,2017
E13620,18,10,2017
E13621,18,10,2017
E13622,18,10,2017
E13628,18,10,2017
E13630,18,10,2017
E13638,18,10,2017
E13641,17,10,2017
E13649,18,10,2017
E1365,18,10,2017
E1369,18,10,2017
E138,18,10,2017
E139,19,10,2017
E15,23,10,2017
E200,23,10,2017
E208,23,10,2017
E209,23,10,2017
E210,23,10,2017
E211,23,10,2017
E212,23,10,2017
E213,23,10,2017
E214,23,10,2017
E215,23,10,2017
E220,23,10,2017
E221,23,10,2017
E222,23,10,2017
E228,23,10,2017
E229,23,10,2017
E230,23,10,2017
E231,23,10,2017
E232,23,10,2017
E233,23,10,2017
E236,23,10,2017
E237,23,10,2017
E240,23,10,2017
E241,23,10,2017
E242,23,10,2017
E243,23,10,2017
E244,23,10,2017
E248,23,10,2017
E249,23,10,2017
E250,23,10,2017
E258,23,10,2017
E259,23,10,2017
E2601,23,10,2017
E2602,23,10,2017
E2609,23,10,2017
E261,23,10,2017
E2681,23,10,2017
E2689,23,10,2017
E269,23,10,2017
E270,23,10,2017
E271,23,10,2017
E272,23,10,2017
E273,23,10,2017
E2740,23,10,2017
E2749,23,10,2017
E275,23,10,2017
E278,23,10,2017
E279,23,10,2017
E310,23,10,2017
E311,23,10,2017
E3120,23,10,2017
E3121,23,10,2017
E3122,23,10,2017
E3123,23,10,2017
E318,23,10,2017
E319,23,10,2017
E320,23,10,2017
E321,23,10,2017
E328,23,10,2017
E329,23,10,2017
E340,12,10,2017
E344,23,10,2017
E40,21,10,2017
E41,21,10,2017
E42,21,10,2017
E43,21,10,2017
E440,21,10,2017
E441,21,10,2017
E45,21,10,2017
E46,21,10,2017
E640,21,10,2017
E6601,22,10,2017
E662,22,10,2017
E700,23,10,2017
E701,23,10,2017
E7020,23,10,2017
E7021,23,10,2017
E7029,23,10,2017
E7030,23,10,2017
E70310,23,10,2017
E70311,23,10,2017
E70318,23,10,2017
E70319,23,10,2017
E70320,23,10,2017
E70321,23,10,2017
E70328,23,10,2017
E70329,23,10,2017
E70330,23,10,2017
E70331,23,10,2017
E70338,23,10,2017
E70339,23,10,2017
E7039,23,10,2017
E7040,23,10,2017
E7041,23,10,2017
E7049,23,10,2017
E705,23,10,2017
E708,23,10,2017
E709,23,10,2017
E710,23,10,2017
E71110,23,10,2017
E71111,23,10,2017
E71118,23,10,2017
E71120,23,10,2017
E71121,23,10,2017
E71128,23,10,2017
E7119,23,10,2017
E712,23,10,2017
E71310,23,10,2017
E71311,23,10,2017
E71312,23,10,2017
E71313,23,10,2017
E71314,23,10,2017
E71318,23,10,2017
E7132,23,10,2017
E7139,23,10,2017
E7140,23,10,2017
E7141,23,10,2017
E7142,23,10,2017
E7143,23,10,2017
E71440,23,10,2017
E71448,23,10,2017
E7150,23,10,2017
E71510,23,10,2017
E71511,23,10,2017
E71518,23,10,2017
E71520,23,10,2017
E71521,23,10,2017
E71522,23,10,2017
E71528,23,10,2017
E71529,23,10,2017
E7153,23,10,2017
E71540,23,10,2017
E71541,23,10,2017
E71542,23,10,2017
E71548,23,10,2017
E7200,23,10,2017
E7201,23,10,2017
E7202,23,10,2017
E7203,23,10,2017
E7204,23,10,2017
E7209,23,10,2017
E7210,23,10,2017
E7211,23,10,2017
E7212,23,10,2017
E7219,23,10,2017
E7220,23,10,2017
E7221,23,10,2017
E7222,23,10,2017
E7223,23,10,2017
E7229,23,10,2017
E723,23,10,2017
E724,23,10,2017
E7250,23,10,2017
E7251,23,10,2017
E7252,23,10,2017
E7253,23,10,2017
E7259,23,10,2017
E728,23,10,2017
E729,23,10,2017
E7400,23,10,2017
E7401,23,10,2017
E7402,23,10,2017
E7403,23,10,2017
E7404,23,10,2017
E7409,23,10,2017
E7420,23,10,2017
E7421,23,10,2017
E7429,23,10,2017
E744,23,10,2017
E748,23,10,2017
E749,23,10,2017
E7521,23,10,2017
E7522,23,10,2017
E75240,23,10,2017
E75241,23,10,2017
E75242,23,10,2017
E75243,23,10,2017
E75248,23,10,2017
E75249,23,10,2017
E753,23,10,2017
E7601,23,10,2017
E7602,23,10,2017
E7603,23,10,2017
E761,23,10,2017
E76210,23,10,2017
E76211,23,10,2017
E76219,23,10,2017
E7622,23,10,2017
E7629,23,10,2017
E763,23,10,2017
E768,23,10,2017
E769,23,10,2017
E770,23,10,2017
E771,23,10,2017
E778,23,10,2017
E779,23,10,2017
E791,23,10,2017
E792,23,10,2017
E798,23,10,2017
E799,23,10,2017
E800,23,10,2017
E801,23,10,2017
E8020,23,10,2017
E8021,23,10,2017
E8029,23,10,2017
E803,23,10,2017
E83110,23,10,2017
E840,110,10,2017
E8411,110,10,2017
E8419,110,10,2017
E848,110,10,2017
E849,110,10,2017
E850,23,10,2017
E851,23,10,2017
E852,23,10,2017
E853,23,10,2017
E854,23,10,2017
E858,23,10,2017
E859,23,10,2017
E8801,23,10,2017
E8840,23,10,2017
E8841,23,10,2017
E8842,23,10,2017
E8849,23,10,2017
E8889,23,10,2017
E892,23,10,2017
E893,23,10,2017
E896,23,10,2017
F10120,55,10,2017
F10121,55,10,2017
F10129,55,10,2017
F1014,55,10,2017
F10150,54,10,2017
F10151,54,10,2017
F10159,54,10,2017
F10180,55,10,2017
F10181,55,10,2017
F10182,55,10,2017
F10188,55,10,2017
F1019,55,10,2017
F1020,55,10,2017
F1021,55,10,2017
F10220,55,10,2017
F10221,55,10,2017
F10229,55,10,2017
F10230,55,10,2017
F10231,54,10,2017
F10232,54,10,2017
F10239,55,10,2017
F1024,55,10,2017
F10250,54,10,2017
F10251,54,10,2017
F10259,54,10,2017
F1026,54,10,2017
F1027,54,10,2017
F10280,55,10,2017
F10281,55,10,2017
F10282,55,10,2017
F10288,55,10,2017
F1029,55,10,2017
F10920,55,10,2017
F10921,55,10,2017
F10929,55,10,2017
F1094,55,10,2017
F10950,54,10,2017
F10951,54,10,2017
F10959,54,10,2017
F1096,54,10,2017
F1097,54,10,2017
F10980,55,10,2017
F10981,55,10,2017
F10982,55,10,2017
F10988,55,10,2017
F1099,55,10,2017
F11120,55,10,2017
F11121,55,10,2017
F11122,55,10,2017
F11129,55,10,2017
F1114,55,10,2017
F11150,54,10,2017
F11151,54,10,2017
F11159,54,10,2017
F11181,55,10,2017
F11182,55,10,2017
F11188,55,10,2017
F1119,55,10,2017
F1120,55,10,2017
F1121,55,10,2017
F11220,55,10,2017
F11221,55,10,2017
F11222,55,10,2017
F11229,55,10,2017
F1123,55,10,2017
F1124,55,10,2017
F11250,54,10,2017
F11251,54,10,2017
F11259,54,10,2017
F11281,55,10,2017
F11282,55,10,2017
F11288,55,10,2017
F1129,55,10,2017
F11920,55,10,2017
F11921,55,10,2017
F11922,55,10,2017
F11929,55,10,2017
F1193,55,10,2017
F1194,55,10,2017
F11950,54,10,2017
F11951,54,10,2017
F11959,54,10,2017
F11981,55,10,2017
F11982,55,10,2017
F11988,55,10,2017
F1199,55,10,2017
F12120,55,10,2017
F12121,55,10,2017
F12122,55,10,2017
F12129,55,10,2017
F12150,54,10,2017
F12151,54,10,2017
F12159,54,10,2017
F12180,55,10,2017
F12188,55,10,2017
F1219,55,10,2017
F1220,55,10,2017
F1221,55,10,2017
F12220,55,10,2017
F12221,55,10,2017
F12222,55,10,2017
F12229,55,10,2017
F12250,54,10,2017
F12251,54,10,2017
F12259,54,10,2017
F12280,55,10,2017
F12288,55,10,2017
F1229,55,10,2017
F12920,55,10,2017
F12921,55,10,2017
F12922,55,10,2017
F12929,55,10,2017
F12950,54,10,2017
F12951,54,10,2017
F12959,54,10,2017
F12980,55,10,2017
F12988,55,10,2017
F1299,55,10,2017
F13120,55,10,2017
F13121,55,10,2017
F13129,55,10,2017
F1314,55,10,2017
F13150,54,10,2017
F13151,54,10,2017
F13159,54,10,2017
F13180,55,10,2017
F13181,55,10,2017
F13182,55,10,2017
F13188,55,10,2017
F1319,55,10,2017
F1320,55,10,2017
F1321,55,10,2017
F13220,55,10,2017
F13221,55,10,2017
F13229,55,10,2017
F13230,55,10,2017
F13231,54,10,2017
F13232,54,10,2017
F13239,55,10,2017
F1324,55,10,2017
F13250,54,10,2017
F13251,54,10,2017
F13259,54,10,2017
F1326,54,10,2017
F1327,54,10,2017
F13280,55,10,2017
F13281,55,10,2017
F13282,55,10,2017
F13288,55,10,2017
F1329,55,10,2017
F13920,55,10,2017
F13921,55,10,2017
F13929,55,10,2017
F13930,55,10,2017
F13931,54,10,2017
F13932,54,10,2017
F13939,55,10,2017
F1394,55,10,2017
F13950,54,10,2017
F13951,54,10,2017
F13959,54,10,2017
F1396,54,10,2017
F1397,54,10,2017
F13980,55,10,2017
F13981,55,10,2017
F13982,55,10,2017
F13988,55,10,2017
F1399,55,10,2017
F14120,55,10,2017
F14121,55,10,2017
F14122,55,10,2017
F14129,55,10,2017
F1414,55,10,2017
F14150,54,10,2017
F14151,54,10,2017
F14159,54,10,2017
F14180,55,10,2017
F14181,55,10,2017
F14182,55,10,2017
F14188,55,10,2017
F1419,55,10,2017
F1420,55,10,2017
F1421,55,10,2017
F14220,55,10,2017
F14221,55,10,2017
F14222,55,10,2017
F14229,55,10,2017
F1423,55,10,2017
F1424,55,10,2017
F14250,54,10,2017
F14251,54,10,2017
F14259,54,10,2017
F14280,55,10,2017
F14281,55,10,2017
F14282,55,10,2017
F14288,55,10,2017
F1429,55,10,2017
F14920,55,10,2017
F14921,55,10,2017
F14922,55,10,2017
F14929,55,10,2017
F1494,55,10,2017
F14950,54,10,2017
F14951,54,10,2017
F14959,54,10,2017
F14980,55,10,2017
F14981,55,10,2017
F14982,55,10,2017
F14988,55,10,2017
F1499,55,10,2017
F15120,55,10,2017
F15121,55,10,2017
F15122,55,10,2017
F15129,55,10,2017
F1514,55,10,2017
F15150,54,10,2017
F15151,54,10,2017
F15159,54,10,2017
F15180,55,10,2017
F15181,55,10,2017
F15182,55,10,2017
F15188,55,10,2017
F1519,55,10,2017
F1520,55,10,2017
F1521,55,10,2017
F15220,55,10,2017
F15221,55,10,2017
F15222,55,10,2017
F15229,55,10,2017
F1523,55,10,2017
F1524,55,10,2017
F15250,54,10,2017
F15251,54,10,2017
F15259,54,10,2017
F15280,55,10,2017
F15281,55,10,2017
F15282,55,10,2017
F15288,55,10,2017
F1529,55,10,2017
F15920,55,10,2017
F15921,55,10,2017
F15922,55,10,2017
F15929,55,10,2017
F1593,55,10,2017
F1594,55,10,2017
F15950,54,10,2017
F15951,54,10,2017
F15959,54,10,2017
F15980,55,10,2017
F15981,55,10,2017
F15982,55,10,2017
F15988,55,10,2017
F1599,55,10,2017
F16120,55,10,2017
F16121,55,10,2017
F16122,55,10,2017
F16129,55,10,2017
F1614,55,10,2017
F16150,54,10,2017
F16151,54,10,2017
F16159,54,10,2017
F16180,55,10,2017
F16183,55,10,2017
F16188,55,10,2017
F1619,55,10,2017
F1620,55,10,2017
F1621,55,10,2017
F16220,55,10,2017
F16221,55,10,2017
F16229,55,10,2017
F1624,55,10,2017
F16250,54,10,2017
F16251,54,10,2017
F16259,54,10,2017
F16280,55,10,2017
F16283,55,10,2017
F16288,55,10,2017
F1629,55,10,2017
F16920,55,10,2017
F16921,55,10,2017
F16929,55,10,2017
F1694,55,10,2017
F16950,54,10,2017
F16951,54,10,2017
F16959,54,10,2017
F16980,55,10,2017
F16983,55,10,2017
F16988,55,10,2017
F1699,55,10,2017
F18120,55,10,2017
F18121,55,10,2017
F18129,55,10,2017
F1814,55,10,2017
F18150,54,10,2017
F18151,54,10,2017
F18159,54,10,2017
F1817,54,10,2017
F18180,55,10,2017
F18188,55,10,2017
F1819,55,10,2017
F1820,55,10,2017
F1821,55,10,2017
F18220,55,10,2017
F18221,55,10,2017
F18229,55,10,2017
F1824,55,10,2017
F18250,54,10,2017
F18251,54,10,2017
F18259,54,10,2017
F1827,54,10,2017
F18280,55,10,2017
F18288,55,10,2017
F1829,55,10,2017
F18920,55,10,2017
F18921,55,10,2017
F18929,55,10,2017
F1894,55,10,2017
F18950,54,10,2017
F18951,54,10,2017
F18959,54,10,2017
F1897,54,10,2017
F18980,55,10,2017
F18988,55,10,2017
F1899,55,10,2017
F19121,55,10,2017
F19122,55,10,2017
F19129,55,10,2017
F1914,55,10,2017
F19150,54,10,2017
F19151,54,10,2017
F19159,54,10,2017
F1916,54,10,2017
F1917,54,10,2017
F19180,55,10,2017
F19181,55,10,2017
F19182,55,10,2017
F19188,55,10,2017
F1919,55,10,2017
F1920,55,10,2017
F1921,55,10,2017
F19220,55,10,2017
F19221,55,10,2017
